%	597
's	494_505_547_601_816
,	94_150_168_215_222_249_281_294_305_337_352_388_395_419_431_433_470_614_628_645_649_682_715_719
.	20_37_41_59_83_103_125_142_188_203_209_231_246_262_288_326_342_366_379_409_439_463_486_500_518_521_538_558_588_609_643_658_672_738_764_791_805_820_849_869_872
1.5	555
1/3	858
20	226
2020	534
3	637
40	799
50	219
80	596
800	44
81	216
a	11_15_80_134_137_154_237_298_389_426_450_461_465_476_573_611_641_744_756_774_780_803_834_857
about	111_376
account	574
accountability	432
activate	10
actor	394
address	334
afghan	290
afghanistan	360
after	247_752_776
against	118
aggressor	82
agreement	87
air	57_608_618_703
all	192_248
all-night	155
allege	561
although	179
america	42_104
american	16
and	49_76_105_113_136_361_420_630_633_647_666_692_708_717_826
anti-corruption	300
any	70
appear	442
area	694
around	259_798
as	79_286_363_838
ashraf	292
asthma	629
at	651_729
athletics	584
attack	33
attempt	232
attend	297
away	187
back	445
bad	734
ballistic	31_101_123
ban	452
bank	273
base	58
baseless	287
bbc	309_519_870
be	22_65_96_109_116_183_198_296_317_331_372_381_412_422_423_474_482_488_510_536_565_604_677_689_732_742_794_797_832
because	726
become	460_864
bid	530_570
biggest	670
bill	39_758
bove	695
brasilia	208
brazilian	148_210
breeze	605
britain	546
british	354
but	126_193_338_367_410_806
by	492_550_567_701
cairo	646
call	483_770
cameron	351_357
cancer	627
car	823
catch	349
cause	634
ceremony	2
certain	194
chance	251
charge	267_282_671
chief	585
china	667_681_718
city	621_657_679_684
clandestine	551
clause	782
clean	537
combine	398
come	258
comment	348
conceal	275
confidence	748
configure	66
confirm	829
constitution	785
controversial	757
corrupt	365_405
corruption	322
could	114_234
country	27_325_406_714
dakar	648
david	356
davies	205
day	775
deaf	244
deal	68_837
death	640
debate	156_230
defense	18_131
deficit	280
delhi	644
deny	542
describe	358_382
design	23_759
desire	415
despite	84
determine	332
develop	98
diack	587
dilma	166_263
discuss	833
disease	632
disgraced	581
dismiss	285
do	133_256_723
dollar	46_557
donald	440
driver	320
drug	313
each	221
ear	245
earlier	343
earth	408
east	36_75
efficiency	847
effort	725
elect	424
enter	455
equal	223
europe	29
exception	508
expect	808
face	265_668_743
factor	397
fall	241
falsify	844
fantastically	364
favor	175
feeling	375
figure	848
financial	836
for	161_449_484_512_735_771
force	754
formal	266
former	582
fox	468
francois	814
french	740
from	30_34_72_200_207_811_843
fuel	846
ghani	293_369
give	218
government	330_524_540_741_778
guardian	548
guidance	705
habit	314
half	145
haul	52
have	169_306_480_525_769_828
he	324_327_329_380_447_459_471_479_487_501_513
health	591
heart	374
help	341
hollande	815
host	532
hour	186_227
i	421_710
if	458
illegal	312
illegally	270
impeach	253
impeachment	163
imperative	438
in	6_28_153_174_302_323_346_391_464_545_610_620_680_685_706_749_783_860
increase	622
india	665_686
indian	716
insist	107_526
intercept	50
intercontinental	122
