%	456
'	39
's	247_310_341_361_399_429_511_600
,	31_74_102_105_208_237_259_268_387_556_577_582_597_685
.	21_40_49_90_96_118_126_145_161_183_199_229_249_275_299_326_332_364_383_410_432_438_467_481_499_520_526_548_569_595_616_650_678_704_720_753_765_769
14	713
1990	474
57	20
60	455
70	59
80s	63
`	27
a	28_32_36_77_109_155_190_204_225_231_355_390_446_478_542_634_666_690_732
able	264
access	700
accreditation	307
aerial	554
after	318_401_451
against	693
age	18
agency	303_630
ahead	223_357
aid	564
album	55
allegedly	404
allow	749
also	251
alum	114
american	8
among	580
amount	663_748
and	35_60_138_178_272_377_419_533_562_707_711_745
andrew	146
anti-doping	302_311_430
appear	82
apple	697
article	232
artist	80
as	26_106_108_504
assad	599
at	16_46_140_200_590_603
athlete	398_412
attacker	649
authority	343
avoid	354
back	45
bandleader	34
bangles	101
bbc	437_766
be	3_65_94_122_163_186_262_335_369_373_413_470_490_541_572_610_730_762
because	422
before	679
believe	370
bernardino	648_717
big	575
biggest	69
bill	733
black	79
bombardment	555
brilliant	33
britain	207_246_255
british	292
bureau	623
by	61_164_509_643
campaign	294
cellphone	641
certain	491
chadian	440
chief	579
china	309_340
civilian	568
claim	338_692
code	683
comey	655
comment	283
community	197
congress	736
consider	763
continue	174_496
could	658
country	217_428
coup	480
cover	345
crack	681
criminal	764
crisis	271
criticism	288
currently	414
daily	235
david	41
day	87
de	501
deby	443
december	719
decision	508
defend	279
delivery	565
describe	24
despite	287
detail	328
detainee	561
device	703
die	12
diplomatic	505
director	618_653
dismiss	503
do	589
dollar	636
drug	348
earlier	384
early	86_519
economic	273
electrifying	37
end	552
enrique	724
envoy	485
eu	244_258_298
european	221
event	421
extraordinary	95
fail	320_374_405
failure	425
famous	168
fan	127
far	165
farook	706
fbi	652_687
federal	622
few	78
field	420
fifth	447
figure	293
first	54_462
five	351
for	6_158_215_233_313_486_566_670_742_750
foulkes	522
four	316
from	148_289_329_416_435
gain	699
gather	131
geneva	532_607
go	187
government	587
great	156
ground	547
hack	638
have	2_130_172_189_211_278_305_334_344_372_444_469_523_529_626_688_727
he	25_47_53_64_91_97_116_119_136_162_185_213_250_280_468_476_489_657_708_729
here	177_182_198
hit	99
home	137
hope	571
idriss	442
if	254
imogen	521
imply	252
improvement	544
in	5_56_71_84_132_143_219_227_230_375_426_449_460_471_606_715_718
increase	746
influence	194_248
insist	608
instrumentalist	30
international	324_408_417
into	639
investigate	336
investigation	625
iphone	677_695
issue	286
it	260_319_402_680
its	394
itself	684
james	654
june	228
kill	712
laboratory	312_392
last	120_124
lasting	193
late	58_123
launch	689
leader	528
least	591
leave	154_256_296_516_531
legacy	157
legal	691
legalization	739
less	263
life	48
live	176
long	192
look	44
magnify	245
main	512
maker	696
marihuana	741_758
meanwhile	596
medical	743
meet	322_407
membership	241
mexican	722
migration	270
military	479
million	635
minneapolis	144
minnesota	149
mistura	502
month	317_360_386
more	327_453_563_632
moscow	391
most	167
mr.	238_276_754
mtv	89
multi-million	112
music	73
musical	92
musician	169
negotiation	494
negotiator	601
news	434_768
next	497
nicholas	330
nieto	726_756
not	537_659_761
now	43_530
o'connor	104
obama	23_210_239_277
obviously	184
october	376
of	19_67_76_88_111_115_128_203_224_242_308_350_358_366_393_423_457_464_559_593_619_624_645_740
office	450
olympic	362
on	14_195_284_545
one	66_75_644
opposite	135
opposition	513_527
orchestrate	477
other	379
output	93
own	117
paisley	141
park	142
party	669
pay	631_664
peace	493_615
pena	725_755
people	714
performer	38
personal	751
political	560
poll	466
pop	72
positive	347
posture	506
power	472_576
precise	662
president	22_209_441_598_723
presidential	465
pressure	584
prince	10_129_153
problem	274
program	431
propose	737
public	150
purpose	744
radio	151
rain	134
ready	612
recent	337
referendum	226
regularly	83
release	52_121_558
remain	218_602
repeat	212
report	525
representative	514
return	538
reveal	660
right	281_395
rocha	331
round	463
run	110
russia	578
russian	411
sample	400
san	647_716
say	152_240_488_534_656_728_757
scandal	356
scene	181
secure	445
selling	113
send	731
senior	291
shot	710
should	760
significant	543
sillito	42
since	473
sinead	103
singer	9_51
software	672
some	290_592
special	484
sport	342
staffan	500
standard	325_409
star	70
start	202
state	160
still	611
streaming	4
strip	389
studio	139
suggest	627
support	179_214
suspend	306_415
swanson	147
swimmer	352
syed	705
syria	487_510
syrian	567_586
tackle	266
talk	518_614
telegraph	236
term	448
terrorism	267
test	349_368_397
than	454_633
that	170_173_253_339_492_573_628
the	7_17_50_57_62_68_85_100_133_159_166_180_196_201_216_220_234_243_257_269_285_297_300_367_378_424_427_436_439_458_461_482_507_517_546_557_574_585_604_617_620_629_640_646_651_661_671_676_682_686_694_702_721_735_738_747
there	540
they	535_549_570_581_609
third	668
this	359_381_385_524_594
three	380
thursday	15
to	81_175_188_206_265_282_295_315_321_353_371_396_406_515_551_553_588_613_637_665_674_698_701_734
too	403
track	418
trial	363
tribute	1
two	365
un	483_605
unexpectedly	13
unidentified	667
union	222
unlock	675
until	539
up	314_346
us	621
use	642_673_752
user	759
very	191
virtuoso	29
visit	205
vote	459
wada	304_333_388
want	550
we	171
week	498
well	107
when	475
who	11
wife	709
will	495_536
win	452
with	323
world	301_433_767
would	261_583
write	98
year	125_382
