's	415_597_669_729_816_855
,	190_228_353_409_427_632_707_719_806
.	23_40_67_95_116_136_153_173_177_197_216_226_239_251_268_292_310_344_363_372_394_441_455_469_507_519_539_542_565_588_594_605_624_648_662_692_704_735_757_780_802_821_839_861_868_881_896_903_908_911
12	525_680
1300	737
16	549
1960	39
20,000	603
2014	454
22	851_892
29	158
500	709
a	104_137_145_237_259_286_325_406_438_512_559_566_580_619_633_656_786_789_824
about	80_602_736
accuse	782
across	55_413_418
activist	71_621
adamant	86
african	19_128
after	460_638_743
again	382
against	655
agency	474
air	204_848
aircraft	478
all	54
alliance	315_375
also	85_346_592
american	129_841
americans	20
and	21_58_72_205_261_279_307_327_334_355_380_392_496_732_751_803_809
angelique	837
announce	300
area	513
army	518_545_581
around	708
as	62_210_258_390_422_424
at	311_369_865
awesome	895
back	777
baltic	420
ban	267
barrio	155_181
base	582
battle	561
bbc	540_909
be	27_64_84_100_120_130_142_157_159_191_221_231_242_266_285_339_368_388_398_411_433_464_479_591_628_698_723_863_886_894
beat	836
because	726
before	788
begin	770
bertha	646
between	492
black	105
body	230
boko	556_595
bomber	574
border	585_670_715_756
both	649
break	570
brigade	408
bring	523
broadcast	192
brutal	262
bull	146_199_254_280
bullfighter	140
but	83_269
buy	690
by	103_122_144_481_515_700_858
caceres	647
call	484
cameroun	587
campaigning	654
can	685
catch	773
century	152
chest	163
city	504
clash	491
columbia	688_718
come	509_635
commit	331
community	50
complete	823
concern	79
condemn	615
conflict	536
continue	45
control	716
correspondent	365
country	57
credible	60
cremia	452
crisis	731_787
critic	252_781
cross	686_764
crowd	243
crucial	340
cruel	260
culture	291
dallas	92_113
dam	658
day	826
dead	102
death	125_184_284_522_634
decisive	391
defence	306
delighted	864
democracy	333
deny	4
department	94
deploy	434_746
describe	389
detail	403
die	459
divide	10
doctor	217
double	817
doucet	367
down	466_510
during	109_490
earlier	830
east	501
eastern	171_361_416_425
economic	730
encounter	276
end	313
enter	579
environmental	620
environmentalist	645
equal	845
eu	797
european	607
even	873
every	377
exist	445
express	78
expression	288
fall	249
family	722
fan	273
fatal	16
fight	281_569
fighter	495
fighting	255
final	402_818_835
financial	356
fire	486
firmly	330
first	149
five	96
flank	417
focus	397
follow	14
food	691_733
for	147_298_358_679_799_827
force	498_711_748
four	430_636
from	487
front	165
frontier	678
general	321
giant	657
go	724
gore	160_207
governor	664
graf	860
grand	852
grass	73
ground	215_489
group	75_555
gun	560
guy	884_900
hand	132_189
haram	557_596
hard	878
have	3_9_33_42_69_77_141_294_458_600_609_651_672_697_739_831_843
he	24_119_183_201_208_211_225_229_674_693
helicopter	463
help	303
here	385_888
hero	250
historical	393
hit	480
hold	514
honduras	623_661
hour	564_681
how	877
hungary	745_769_783
hungry	725
i	879_897
in	87_112_164_168_170_188_202_236_317_360_386_435_446_453_467_499_511_534_537_558_614_622_660_741_804_819
independent	326
insurgency	599
international	612
into	717_778
involve	18
islamic	493
islamist	553
it	26_257_483_508_547_822_869
its	271_296_305_351_775
james	174
jens	322
johnson	108_117
join	610
keep	187
kerber	838
kill	143_533_548_593_601_629
know	876
last	562
later	227
latest	521
law	338
lay	212
lesbia	625
level	37
line	13
live	193
local	683
long	11
lot	395
love	898
lyse	366
maduro	703
make	870
man	106_278
many	272
massive	747
meet	182_376
member	550
micah	107
migrant	738_761
militant	554
military	354_462
momemt	179
month	637
mortuary	235
motorcycle	576
move	301_696
much	902_907
murder	617
nato	293_345_374_414_442
near	583
neighbor	744
new	407
news	473_541_910
nicolas	702
nigeria	544
not	28
now	844_887
number	528_759_891
obama	2
october	792
of	38_90_126_133_166_253_277_289_314_337_396_405_451_502_505_529_551_618_641_665_667_727_749_760_784_850
officer	99
on	114_194_213_218_399_575_630_705_774_791_793
one	666
open	676_847
oppose	796
organization	613
other	611
out	48_571
palmyra	506
people	241_604_684_772
personnel	532
player	842
plummet	34
police	22_44_81_93_98_135_752
political	352
polland	426
president	1_701
procession	238
professional	139
professionalism	61
project	659
protect	65
protest	111
protestor	66
provoke	121_785
push	771
put	400
quota	798
race	31
racial	12
ray	175
reach	47
reaffirm	295
recent	15_124
record	849
referendum	790
reform	304
refugee	801
regional	342
relation	32
relocate	800
remarkable	825
repeatly	209
report	176
response	436_447
result	867
ritual	275
root	74
rule	336
russia	348_449
russian	439_471
russians	457
russsian	530
sanction	699
save	224
say	25_118_256_324_443_476_546_568_673_694_720
scene	220
seal	754
secretary	320
sector	309
security	308_343
see	43_70_890
seizure	450
separatist	359
serbia	742_779
serena	807
serina	828
serve	53
service	531
set	857
seven-year	598
several	563
she	810_862
shoot	101_465
shooting	17_82_640
shortage	734
should	265
show	59
since	766
single	854
singles	834
sister	811
slam	853
so	682_901
soldier	590
solute	247
spain	172
spanish	138_195_290
spectacle	263
spectator	167
spend	652
spokesman	567
stable	328
state	472_494_671
states	8_421
stefanie	859
stoltenberg	323
stop	350
strand	740
street	245
structure	412
suicide	573
summit	316_371_384
support	89_297_357
sweeter	874
sword	186
syria	468_538
syrian	497_517
take	232
tass	475
television	196
tennis	805
territory	776
terrotist	485
teruel	169
thank	882_904
that	5_51_444
the	6_30_36_56_91_110_123_131_134_148_162_178_198_203_214_219_234_240_244_274_283_312_319_335_370_373_401_470_477_488_500_503_516_520_526_535_543_552_584_606_616_639_642_663_677_695_755_758_814_833_840_846_866_871
then	206
they	52_63_88_248_461_712_721
this	151_383_893
thought	765
thousand	431
threat	440
three	419_428
through	161_714
thursday	115
time	150
title	856
to	35_46_49_223_233_246_270_282_302_332_341_349_429_437_448_524_578_687_689_753_763_795_875_889
together	404
toss	200
total	527
troops	432_750
true	29
try	577
tuesday	706_767
two	127_378_456_589
ukraine	299_329_362
unable	222
union	608
united	7
urge	347
urquia	627
venezuela	668_728
venus	812
very	906
victor	154_180
victory	872
vital	287
waht	482
wait	762
warsaw	318_387
way	713
we	41_68_364_885
wednesday	631
well	423
when	572_768
whether	794
which	264_410
white	97
who	76_156_829
will	675
williams	808
wimbledon	820
win	644_813_832
with	185_586
woman	650_710_815
work	880
world	643
yaneth	626
year	379_653
yet	381
you	883_899_905
