's	112_459
,	17_61_110_131_138_142_168_177_195_212_219_230_237_242_261_272_315_324_372_390_392_412_453_466_469_499_503
.	46_51_75_96_106_120_133_158_192_223_246_255_263_280_328_336_360_403_430_483_516_541_561
18th	495
?	216_288_304_322_370_375_451
a	5_28_33_59_104_381_408_481_506_513_521
able	388
abortion	515_526
about	187
actually	283_423
against	555
all	50_346
allow	129_486
along	162
amongst	163
and	64_134_166_183_529_542
any	87_553
anyone	282
as	159_208_210
at	9_418
baby	482
backup	235
be	4_24_48_82_100_123_140_145_250_258_309_312_342_349_380_386_399_433_444_449_462_518
bear	135
because	125_143_352
behind	72_171
bit	382
book	60
breaking	240
bring	25
bus	167
but	18_204_413
button	176
by	31
can	206_213_221_265_511_523
car	21_27_80_249_275_321_348_351_369_429
child	415_557
choice	432
clear	147
closer	30
commute	293
commuter	118
company	77
computer	43_152_205_220_236
controlled	44
could	405
count	267
country	510
crash	207_222
cyclist	130
deal	85
decade	409
decide	475
design	83_227_232
do	127_253_278_286_305_330_394_440_524
double	239_243
drive	161_320_426
driver	256
driverless	26_350_368
duty	551
e-mail	65
either	548
emergency	88
even	67
eventually	414
factor	359
far-flung	6
father	445
fiction	16
for	326_435
give	101
go	179
gon	251_310_400
hand	299
have	94_99_122_276_471_480_512_532_547
he	269_531_544
here	314
home	10
how	188
human	91_211_358
hundred	34
i	186_193_329_337_376
idea	7_317_420
if	345_446
in	11_42_136_294_437_504_508
it	1_139_189_201_233_279_287_308_340_398_404
know	396
last	501
legal	514_525
let	178
liberty	460
like	387_467
line	157
lorry	165
loud	203
maintenance	537
maker	22
man	170_436_465_522
marvel	417
may	257
mean	194
mind	137
more	8_343
morning	296
na	252_311_401
need	153
next	40
no	196_323_533
not	49_93_128_214_266_325_331_374_385_395_441_478_546
obligation	534_549
of	14_148_180_318_457_491_497
off	300
oh	217
on	268_527
one	197
only	115
opt	489
or	66_270_410_477_550_552_558
out	202_356_366_490
own	428
paper	528
partner	448
party	461
paternity	492
pay	536
pedestrian	132
people	35_333_422
pick	124
popular	313
pregnancy	498
pregnant	450
propose	463_519
push	174
read	58
reading	262
recruit	32
regularly	146
relax	260
require	54
richard	97
right	473
rights	554
route	119
safe	344
say	78_200
scary	383
science	15
see	155
select	117
self	319
send	62
she	271
should	470
sit	71_259
snow	149
so	89_224_247_273
start	108_184
steer	244_302
step	29
still	406
sweden	141_438_458
swedish	20
system	229_241_245
take	355_407
technology	103_173
tell	185
text	63
that	47_90_339_421_464_520
the	12_19_52_55_73_76_79_102_151_164_169_172_175_181_228_248_274_295_301_316_347_357_367_419_454_472_494_500_509_539_556_559
then	353_530_543
there	434
they	121_126_144_215_290_298_335_378_427_447_487
think	307_332_338_377
this	254_484
to	3_36_38_57_84_95_107_154_199_277_285_292_364_384_389_425_443_474_479_488_535_538
travel	37
trial	53
trust	334
try	105_365
turn	402
tv	69
two	411
until	493
use	2_116_424
vehicle	45
volunteer	56_113_363
volvo	23_111
want	198_284_291_442
watch	68
we	160_226_231_264_327_517
week	496_502
well	209_452
wesker	98
what	431
wheel	74_182_303
when	225
where	397
whether	476
which	505
while	70
white	156
who	439
why	373
will	81_92_114_190_281_289_379_416_545
wing	456
with	86_109_234_238_297
woman	468_507_540_560
work	39_191
world	13
would	341_361_485
yeah	218_371_391
year	41
you	306_354_362_393
youth	455
，	150
