's	72_405_671
,	8_76_86_97_185_207_247_316_322_329_346_354_360_373_383_410_460_478_490_505_593_842_845_878_892_899
.	6_13_45_64_101_118_125_161_193_225_256_273_303_326_352_391_402_424_447_453_501_521_547_553_571_602_624_638_653_682_701_723_736_756_780_805_815_832_839_871_915_918
100	711
1000	164
10th	876
18	363
1983	176
20	442_535
2014	328
241	186
77	34
90	851
90th	811
a	14_20_37_56_68_348_398_425_457_461_482_663_747_761_794_869
about	595_710_864
access	265
accusation	376
acknowlege	370
addition	252
administer	228
advance	246
affect	167
after	502_840
agency	270
ago	44
aim	556
alfua	641
all	230
allow	215
also	261
although	538
american	165_458_888
and	39_52_318_389_394_403_418_491_630_642_690_696_698_798_847_862_867_904_910
andrew	528
anesh	30
angry	594
ann	903
anney	823
annie	890
announce	196
anti-doping	243_269
appeal	108
appear	592
area	681
as	486_493_872
ask	767
asset	137
astonish	82
at	479_557
athlete	212
attack	154_192
attorney	406_765
authority	368
back	158_546
barracks	182
bbc	4_552_916
be	2_10_55_67_81_92_99_115_145_166_188_214_250_260_262_279_307_381_386_421_435_437_456_481_563_577_584_633_647_758_808_826
beacon	870
because	113_384_719
become	741
begin	356_607
beirut	184
besiege	621
bill	408_444_537
billion	142
birthday	812
black	390
blame	155
blocade	634
body	203
bokered	574
bomb	40
bombing	178
bondage	434
brave	465
brawick	31
bring	25
british	858
broadcast	74
buckingham	879
but	392_583
by	26_83_159_168_635_649_793_822_886
capture	895
car	697
cease	599
celebrate	809_841
charge	277_308_420
christinson	66
city	300_331_718
civil	499
claim	21_48
company	790
compete	217
complainn	357
confinement	54
conflict	560
connection	288
consortium	774
conspiracy	317
contamination	291
continue	541
control	255
convention	60
convince	200
cook	449
corgis	898
correspondent	835
country	670_744
court	15_112_130
criminal	276_673_748
dafletics	206
daughter	902
decade	877
decision	170
defence	705
delay	585
deploy	662
design	198
detail	452
detention	51
diamondgelese	848
disclose	778
discuss	769
district	764
document	771_783
dollar	143_443_536
due	564
el	657_724
elizabeth	807
emerge	759
end	514_558
enter	874
escape	426
european	59
evacuate	609
evidence	315
exercise	351
