's	217_299_339
,	15_18_24_79_168_213_260_349_442_503_537
.	30_40_50_52_67_77_85_109_141_145_153_185_245_291_322_330_341_372_414_428_440_472_480_508_527_546_562
...	444
3:27	39
?	10_35_75_258_535
a	88_103_112_124_139_157_177_198_271_287_476_552
aamzon	92
able	237
accident	199
actually	42_194_355_378_467
advertisement	89
all	281
alleged	505
amazon	127_211_216_263_298_338_387_415
and	27_116_200_304_399_486_509_558
another	451
answer	16
any	532
anyone	80
anyway	84
anywhere	63_74
apple	559
area	520
arkansas	122
around	227
as	201_363_365
ask	126
at	48_99
back	296_357
bates	164_465_516
battle	545_554
bbc	147
be	33_38_87_98_111_156_193_215_236_246_266_268_277_279_335_375_377_386_391_423_430_474_482_491_514_551
because	382
believe	460
between	555
body	175
by	159_270
call	165
can	12_59_70_81
case	105_530
centre	101
certainly	323
clear	433
collins	180
come	449
command	226_273_289_333_420
commit	468
company	143
computer	300
continue	539
control	114
create	25
datum	255_295_398
decline	144
delete	370
detective	206
device	115_308_317_381_413_427
do	1_43_528
down	182_518
during	493
early	495
echo	93_110_212_264
eventually	404
everything	359
evidence	448_526
exactly	432
face	181
far-field	55
fbi	557
find	173
follow	189
for	90
friend	178
from	62_450_475
gallon	485_487
gentleman	158_463
get	19_278_407_437_522
give	395
go	243
gon	393
happen	155_290_384
have	3_45_97_169_221_235_251_344_351_366_466_490_531
he	171
hear	60_72_82
help	136_239
here	385
himself	471
home	455
hose	517
hour	496
house	9
how	309
huge	553
i	11_151_417
if	342
implication	534
in	7_64_106_118_183
investigation	187_205
iphone	561
issue	123
it	34_49_53_58_69_247_250_257_267_276_292_310_318_328_371_429_439_481_538
james	163_464
just	71
kind	253_543
kit	456
know	209_285_325
legal	104
listen	280_356
make	458
manage	405
may	220
mean	275
meter	479
might	135_234_548
more	29_152
morning	499
mr.	515
much	28
murder	140_195_232_470_502_506
music	14
na	394
name	161
need	410
news	21
no	389
not	44_392_422_431
occur	507
of	5_102_121_162_176_203_230_254_346_354_447_453_488_497_524_544
off	411_438
official	117
okay	51
on	22_244_256_337_379_425
one	4_345
or	315
other	316
over	130_560
part	202
pick	222
piece	446_452
pinpoint	241
play	13
police	167_401_436
possibility	353
possible	248
process	303
question	17_374
rather	196
record	424
recording	131
remember	549
reply	312
rid	523
right	368
room	66
say	170_362_388_402
send	293
server	301_340
should	311_319
show	541
smart	94_218_454_477
so	57_68
solve	138
some	224
speak	320
speaker	95_219
state	120
store	336
suggest	190_483
technology	56_148
tell	150_306_416
tellingly	441
than	197
that	86_188_191_233_249_252_360_457_461_473_484_512_513
the	20_36_65_91_100_107_119_142_146_160_166_174_186_228_231_261_282_294_307_326_352_367_373_380_397_400_412_426_435_445_469_494_498_501_504_519_525_556
then	305
there	550
these	6_347
they	133_137_204_240_403_409_459_510
thing	348
think	134_511
this	192_214_462_529_542
those	331_418
time	32_37_229_283
to	46_128_208_238_284_297_313_321_358_369_406_521_540
to-do-list	26
trigger	269
turn	129
unit	149
up	223
us	108
use	54_492
victor	179
voice	113_225_272_288_332_419
want	207
warrant	125
water	184_478_489
way	262_327
we	324_390
weather	23
well	78_259_364_536
what	31_154_242_376_383_408_434_443
when	286_500
whether	210
which	96_132_274_302
wider	533
work	265_329
would	172_334_421
yell	47
yes	76
you	2_8_41_61_73_83_314_343_350_361_396_547
