'	368_532_796_822
's	402_503_632_648
,	12_33_61_82_98_110_135_184_211_214_218_249_295_358_377_404_427_455_476_835
.	19_48_104_124_150_178_194_238_263_269_289_314_330_339_365_388_393_412_439_480_491_509_515_541_560_589_609_618_652_683_689_708_717_746_764_782_805_832_853_856
1,200	415
16	406
20	602
214	246_290
67	258
:	206
a	140_180_215_305_309_321_343_359_397_498_585_625_669_801_809_830
abuse	449
action	660_710
administration	443_838
advance	546
affair	370_494
after	13_136_637
again	693
against	662
agency	593
aileen	264
airstrike	540
aleppo	580
all	137
allow	815_842
also	484
although	826
america	313
americans	335
among	203
amongst	174
amount	90
and	115_143_296_351_356_428_450_468_478_487_557_599_654_715_738
angry	87
another	196
any	326
appeal	802
around	148
arrive	5
as	191_474
at	179_320_798_824
attack	527_559_586_608
attract	362
babara	389
ballistic	634
bar	338
bathroom	797_823_846
bbc	514_854
be	36_44_51_65_93_126_139_162_190_223_232_237_252_255_282_336_417_522_545_566_603_611_623_691_776_803_828
bear	829
because	605
before	57_193
behind	337
belief	573
bennettcalled	373
blame	444
block	101_788
boat	11
bomb	558
boy	795_821
brasilia	74
brazil	149
brazilian	17
britain	655
but	34_195_315_405_456
by	10_46_229_279_548_696_702_771
call	496_721_729
campaign	161
canada	340_401_502
candidate	155_222
carolyn	372
carry	26_667
cause	435_452
ceremony	60
certainly	297
challenge	45
chaotic	37_106
child	488
city	18_579
claim	617
clinic	755
clinton	226
combat	760
commission	430_482
community	733
commute	242_278
confirmation	614
conservative	442
convict	283
council	622
course	737
court	786_811
criticism	364
current	458_850
davis	50
day	56_311
de	8_80
death	467
decade	426
deeply	694
defiance	679
democratic	704
demonstrator	47_119
detail	268
detect	777
dialogue	745
die	598
direct	839
disappearance	352_469
discuss	629
disperse	122
district	72
domestic	448
donald	156
dprk	724
drug	287
dujarricis	685
economic	650
eduardo	24
emergency	626
exactly	127
examine	382_432_485
exasperation	202
exclusive	649
face	166_552
far	323
fear	132
few	31
fire	112
first	766
florida	183_779
for	453
force	517
former	208
four	398
france	653
from	512_555_792
frustration	171
game	97
gas	114
gender	851
gingrich	213
girl	357_831
govern	816
government	367_460_747
greater	324
groom	817
grow	170
gun	420
happen	134
have	4_131_138_158_188_241_266_275_341_416_461_666_753_787_814
he	160_173_185_231_827
hear	804
heavily	108
heed	726
help	224_537
high	347_464
highest	299
hillary	225
historic	376
hold	624
homicide	410
hospitalize	604
house	209_547_549
hundred	84
identity	852
important	499
in	6_52_164_182_308_422_501_518_525_550_576_584_643_673_678_749_773_778_833
incarcerate	318
include	257
independent	613
indigenous	354_369_394_493
industrial	71
inform	567
inmate	248_302
inquiry	344_454
insist	159
international	363_732
into	345
islamic	529
issue	472
it	445_497_565
itar-tass	594
its	30_67_102_409_506_572_736
janeiro	9_81
japan	647
killing	350
korea	631_664_707
land	642
lap	32
largely	446
last	780
later	39
latest	633_698
launch	342_375
leadership	177
level	200_286
liberal	459
life	261
like	293
link	462
lot	294
low	285
lower	810
lybia	519
macbull	265
major	328
make	66_396_523
match	848
may	291_834
mayor	21
might	133
militant	531
military	563
million	334
minister	371_495
miss	421
missile	635_641_701
money	92
more	233_267_331_413_600
mosquito	772
most	270
murder	418
nation	329
native	507
need	380
never	189
news	511_592_855
newt	212
no	612
north	77_630_663
number	300_670
obama	240_837
of	16_22_73_78_85_91_167_169_198_201_245_271_284_301_312_349_353_385_400_408_436_466_534_538_553_571_606_615_639_646_671_680_700_706_730_743_757_768
offence	288
olympic	2_63_129
on	29_95_109_447_528_587_722
once	692
one	638
only	54
opening	59
or	419
order	807
organizer	130
other	327
out	668
paes	25
pardon	307
past	424_675
path	103
peace	714
peaceful	142
people	259_319_508_597
pepper	116
percent	399_407
plat	390
police	111_486
policy	490
population	403
poverty	479
president	239_281
presidential	154_221_306
previous	441
prison	247
prisoner	273
pro-government	516
process	742
progress	524
protestor	86
prove	230
racism	475
rally	181
rate	322_348_465
rebel	575
receive	304
reconciliation	504
regional	713
reiterate	719
relatively	141
relay	43_147
release	256
report	168_392
republic	705
republican	153_176_205
resistance	554
resistant	451
resolution	682
return	739
reverse	735
rio	7_23_79
rio.with	53
root	384_434
ruling	812
russian	562_591
say	186_219_253_520_543_564_595_656
scene	38_107
school	799_825_840
scientist	748
security	621
seem	292
senior	204
sentence	244_262_277
seriously	711
serve	260
session	627
seven	596
sexism	477
she	236
sign	197
sincere	744
single	310
sirtewith	535
sniper	556
sometimes	144
speaker	210
spectacular	145
spend	94
spokesman	688
spray	117
stability	716
start	754
state	530
states	570_752
stay	808
step	500
stephane	684
stress	378
strong	659
stronghold	533
student	791_843
subject	360
substance	583
such	473_709
supporter	217
supreme	785
syrian	578
systemic	471
take	661
tear	113
test	636_672
testify	699
than	235_325_332_414_601
that	276_361_574_847
the	1_20_27_41_58_62_70_76_89_96_151_165_175_199_207_220_243_272_280_298_316_346_366_374_379_383_386_423_429_433_440_457_463_481_492_513_536_551_561_568_577_590_607_616_619_640_644_674_686_697_703_720_723_727_731_741_750_761_765_769_774_783_794_806_820_836_849
there	35_610
they	123_521_526_542_544_657
this	125_437
those	250
three	425
three-month	14
through	69
to	75_100_118_120_227_254_303_381_470_628_725_734_740_759_789_818_841_844
torch	3_28_42_64_146
tour	15
toxic	582
transgender	790
transmission	767
trial	756
trouble	695
trump	157_216
try	99_121
tuesday	588
two	55_333_676
un	620_681_687
unacceptable	234
undermine	712
unite	163_192_728
united	569_751
until	800
us	152_317_539_775_784
use	581_793_819_845
usher	391
vaccine	758
victim	411
violence	387_438
virus	763_770
want	658
water	645
way	68
we	187_690_718
week	677_781
welter	489
what	128
when	40_83
which	665_813
who	251_274
will	49_431_483
win	228
with	88_105_172_505
woman	355_395
world	510
zika	762
zone	651
